Sales,Profit,Quantity,Cluster
6802.0,1791.0,8.0,2
243.0,4020.0,2.0,2
1000.0,5499.0,5.0,2
4709.0,4963.0,4.0,2
5581.0,2213.0,8.0,2
3053.0,1643.0,5.0,2
5794.0,3959.0,3.0,2
2314.0,3816.0,1.0,2
3132.0,5171.0,3.0,2
5679.0,917.0,5.0,2
2975.0,725.0,6.0,2
7090.0,355.0,7.0,2
4413.0,2519.0,4.0,2
2591.0,820.0,3.0,2
5798.0,4210.0,7.0,2
497.0,-2891.0,3.0,2
5003.0,4053.0,8.0,2
579.0,3088.0,6.0,2
313.0,-3137.0,3.0,2
236.0,1645.0,6.0,2
4003.0,550.0,1.0,2
3408.0,3696.0,1.0,2
109.0,137.0,2.0,2
2922.0,4873.0,4.0,2
5826.0,1122.0,7.0,2
2649.0,4393.0,7.0,2
805.0,2766.0,4.0,2
7346.0,325.0,5.0,2
3835.0,4129.0,5.0,2
3853.0,5026.0,2.0,2
5199.0,5890.0,8.0,2
2569.0,2526.0,7.0,2
1459.0,-1306.0000000000002,7.0,2
6784.0,4455.0,6.0,2
1101.0,-2685.0,4.0,2
2908.0,3355.0,7.0,2
249.0,4742.0,1.0,2
1310.0,4743.0,1.0,2
2054.0,916.0,3.0,2
5133.0,2881.0,3.0,2
5172.0,1984.0,4.0,2
1250.0,2693.0,8.0,2
176.0,3192.0,8.0,2
3549.0,2199.0,4.0,2
1150.0,2433.0,1.0,2
585.0,5744.0,2.0,2
4945.0,5105.0,6.0,2
1696.0,5985.0,2.0,2
1640.0,-1542.0000000000002,4.0,2
2535.0,-2048.0,1.0,2
786.0,1911.0,2.0,2
2080.0000000000005,3736.0,6.0,2
1807.0,-761.0000000000003,3.0,2
3796.0,-818.0000000000003,1.0,2
621.0,2405.0,1.0,2
1205.0,-3054.0,2.0,2
2683.0,4365.0,3.0,2
5245.0,5296.0,6.0,2
1966.0,-1135.0000000000002,2.0,2
24.0,4085.0,5.0,2
2778.0,5677.0,9.0,2
2812.0,5533.0,7.0,2
2111.9999999999995,527.0,3.0,2
4671.0,5023.0,8.0,2
5061.0,3435.0,6.0,2
4233.0,481.0,2.0,2
1216.0,3051.0,5.0,2
992.0,5640.0,1.0,2
7363.0,1580.0,7.0,2
1937.0000000000007,2369.0,8.0,2
2224.0,-849.0000000000003,5.0,2
5287.0,3713.0,9.0,2
703.0,5426.999999999999,5.0,2
4817.0,3593.0,2.0,2
4626.0,2877.0,10.0,2
1788.0,-2726.0,3.0,2
1826.0,-2842.0,3.0,2
5991.0,3619.0,1.0,2
6089.0,4822.0,7.0,2
328.0,3159.0,9.0,2
7042.0,522.0,7.0,2
2062.0,2891.0,6.0,2
5791.0,1931.0,5.0,2
2735.0,5541.0,9.0,2
863.0,-264.0,3.0,2
354.0,-2737.000000000001,2.0,2
3492.0,4721.0,4.0,2
6528.0,2223.0,7.0,2
160.0,4476.0,4.0,2
627.0,5858.0,3.0,2
2403.9999999999995,60.0,3.0,2
658.0,756.0,2.0,2
6614.0,3337.0,7.0,2
7485.0,1377.0,7.0,2
4967.0,2878.0,6.0,2
2799.0,873.0,6.0,2
2066.0000000000005,3452.0,2.0,2
5138.0,4558.0,7.0,2
7558.0,2949.0,6.0,2
1898.0,3332.0,2.0,2
5568.0,3910.0,4.0,2
2063.9999999999995,-1351.0000000000002,1.0,2
2780.0,-3102.0,5.0,2
1604.0,2677.0,5.0,2
5215.0,2903.0,10.0,2
3060.0,4968.999999999999,4.0,2
1451.0,-2075.0,5.0,2
4263.0,4316.0,1.0,2
6654.0,4365.0,8.0,2
22.0,5143.0,6.0,2
3729.0,-362.0,1.0,2
2054.0,4967.0,3.0,2
5191.0,2909.0,9.0,2
1387.0,3128.0,7.0,2
651.0,4400.0,5.0,2
3208.0,-1786.0000000000002,5.0,2
5035.0,3552.0,1.0,2
1907.0,-1792.9999999999998,6.0,2
3386.0,-1235.0000000000002,6.0,2
4711.0,2173.0,3.0,2
2592.0,1656.0,1.0,2
4663.0,340.0,1.0,2
591.0,1966.0,6.0,2
1535.0,-66.00000000000023,5.0,2
5740.0,3243.0,6.0,2
14.0,2006.0,5.0,2
7394.0,1295.0,7.0,2
7306.0,3441.0,7.0,2
4177.0,3581.0,2.0,2
777.0,5961.0,8.0,2
915.0,5514.0,1.0,2
5748.0,3710.0,9.0,2
1438.0,-217.0,1.0,2
3651.0,2782.0,6.0,2
2132.9999999999995,-668.0,2.0,2
271.0,-2505.0,2.0,2
1388.0,3395.0,7.0,2
917.0,-2236.000000000001,5.0,2
4104.0,4460.0,6.0,2
1780.0,967.0,2.0,2
1873.0,-41.0,1.0,2
2596.0,-461.0,3.0,2
4363.0,4981.0,1.0,2
547.0,5940.0,7.0,2
7357.0,3065.0,7.0,2
727.0,4566.0,8.0,2
1469.0,5554.0,7.0,2
1215.0,-82.0,2.0,2
4557.0,2108.0,5.0,2
2111.0,-68.0,4.0,2
4021.0,-1367.0000000000002,1.0,2
4130.0,4062.0,7.0,2
193.0,2768.0,8.0,2
994.0,2294.0,8.0,2
3875.0,2297.0,5.0,2
748.0,-2940.0,5.0,2
5192.0,4037.0,9.0,2
3452.0,-933.0000000000003,5.0,2
3876.0,-1290.0000000000002,1.0,2
960.0,2011.0,9.0,2
5008.0,5573.0,3.0,2
6186.0,1419.0,5.0,2
679.0,4189.0,8.0,2
2583.0,5377.0,6.0,2
1057.0,3020.0,7.0,2
537.0,1581.0,3.0,2
4684.0,444.0,4.0,2
1256.0,5455.0,6.0,2
2734.0,-2786.0,5.0,2
5657.0,3603.0,1.0,2
264.0,543.0,3.0,2
10.0,1815.0,8.0,2
4037.0,1624.0,2.0,2
6363.0,665.0,4.0,2
587.0,1513.0,5.0,2
5099.0,2067.0,4.0,2
4341.0,1046.0,5.0,2
2492.0,-638.0,2.0,2
7650.0,4438.0,8.0,2
7048.0,269.0,7.0,2
5704.0,2298.0,10.0,2
5473.0,2726.0,8.0,2
1833.0,-1659.0000000000002,3.0,2
3029.0,3728.0,2.0,2
1351.0,3821.0,6.0,2
6081.0,927.0,6.0,2
2692.0,3372.0,5.0,2
3166.0,-1566.0000000000002,6.0,2
113.0,3153.0,2.0,2
6860.0,730.0,8.0,2
1645.0,2078.0,4.0,2
3968.0,110.0,7.0,2
5666.0,1191.0,7.0,2
1968.9999999999993,-2247.0,4.0,2
808.0,1951.0,4.0,2
1331.0,-1516.0000000000007,5.0,2
2261.9999999999995,-753.0000000000003,3.0,2
3517.0,1609.0,5.0,2
6127.0,3172.0,9.0,2
3855.0,2553.0,6.0,2
5275.0,2735.0,8.0,2
3174.0,1628.0,4.0,2
4608.0,3788.0,4.0,2
747.0,3784.0,4.0,2
4538.0,4977.0,3.0,2
5252.0,1403.0,4.0,2
1509.0,-1831.0,6.0,2
391.0,2886.0,2.0,2
673.0,838.0,5.0,2
2138.9999999999995,4490.0,7.0,2
4367.0,5205.0,1.0,2
3130.0,713.0,4.0,2
3802.0,3909.0,6.0,2
5871.0,1124.0,4.0,2
5242.0,4012.0,5.0,2
7048.0,3805.0,6.0,2
5422.0,1750.0,3.0,2
6827.0,-113.00000000000023,8.0,2
3300.0,3625.0,6.0,2
2881.0,3664.0,5.0,2
6733.0,-332.99999999999983,7.0,2
303.0,5153.0,3.0,2
7533.0,4746.0,9.0,2
1961.0,5625.0,1.0,2
2411.9999999999995,853.0,5.0,2
2056.0,5116.0,5.0,2
4306.0,-75.0,4.0,2
3031.0,4856.0,6.0,2
3476.0,3491.0,7.0,2
1038.0,2704.0,3.0,2
1191.0,-1150.0000000000002,5.0,2
260.0,5575.0,2.0,2
78.0,-2479.0,4.0,2
3803.0,1431.0,5.0,2
6303.0,3737.0,5.0,2
1366.0,2839.0,2.0,2
4588.0,5325.0,7.0,2
2333.0,-650.9999999999998,1.0,2
3716.0,-739.0000000000003,4.0,2
3928.0,186.0,2.0,2
4218.0,2315.0,5.0,2
7380.0,-28.999999999999773,5.0,2
1497.0,-147.0,5.0,2
1497.0,63.0,1.0,2
420.0,5425.0,5.0,2
1472.0,-2677.0,3.0,2
2050.9999999999995,3615.0,3.0,2
474.0,-1924.0,4.0,2
6237.0,5509.0,8.0,2
6130.0,2487.0,7.0,2
4932.0,3220.0,4.0,2
5612.0,3753.0,9.0,2
4218.0,5258.999999999999,6.0,2
5929.0,3639.0,7.0,2
2027.0,967.0,4.0,2
594.0,4946.0,4.0,2
4597.0,3387.0,2.0,2
648.0,-2474.0,3.0,2
3688.0,3009.0,8.0,2
719.0,-3180.0,6.0,2
5208.0,4584.999999999999,7.0,2
31.0,3719.0,4.0,2
3525.0,653.0,1.0,2
407.0,311.0,4.0,2
170.0,-3170.0,1.0,2
5347.0,5436.0,6.0,2
727.0,1990.0,7.0,2
1067.0,-3156.0,2.0,2
1958.0,4888.0,5.0,2
3228.0,5301.0,4.0,2
2131.0,-2854.0,4.0,2
2340.0,4582.0,4.0,2
826.0,3566.0,7.0,2
6152.0,4817.0,2.0,2
3777.0,5291.0,6.0,2
2152.9999999999995,4480.0,4.0,2
1652.0,2317.0,8.0,2
3497.0,3687.0,3.0,2
3914.0,222.0,7.0,2
2097.9999999999995,-1812.0,3.0,2
4129.0,3122.0,8.0,2
1208.0,5944.0,5.0,2
3904.0,1328.0,3.0,2
5247.0,2796.0,7.0,2
2750.0,1098.0,2.0,2
1245.0,1165.0,1.0,2
768.0,5613.0,8.0,2
6832.0,4815.0,6.0,2
4407.0,5608.0,7.0,2
931.0,3669.0,7.0,2
2569.0,-2878.0,5.0,2
1312.0,4820.0,4.0,2
2307.0,-2978.0,3.0,2
6820.0,3214.0,9.0,2
3073.0,5009.0,3.0,2
7382.0,157.0,8.0,2
4972.0,2044.0,4.0,2
2913.0,-1388.0000000000002,4.0,2
4854.0,413.0,5.0,2
1548.0,-1375.0000000000002,7.0,2
573.0,4332.999999999999,8.0,2
1225.0,2108.0,5.0,2
5489.0,5355.0,8.0,2
572.0,250.0,2.0,2
2499.9999999999995,-762.0000000000003,2.0,2
4667.0,5163.0,8.0,2
7215.0,2919.0,7.0,2
784.0,-610.0,2.0,2
6840.0,4486.0,9.0,2
3608.0,195.0,7.0,2
1756.0,5157.0,4.0,2
186.0,-3114.0,6.0,2
3447.0,-156.0,4.0,2
6178.0,916.0,7.0,2
2868.0,-1863.0,5.0,2
791.0,1991.0,1.0,2
1845.0,576.0,3.0,2
4244.0,4968.999999999999,5.0,2
366.0,-2945.0,4.0,2
2111.0,-2939.0,4.0,2
883.0,4943.0,4.0,2
4106.0,-824.0000000000003,2.0,2
1238.0,-2022.0000000000007,2.0,2
893.0,2818.0,9.0,2
6152.0,3929.0,9.0,2
3332.0,366.0,2.0,2
2690.0,-2658.0,2.0,2
4986.0,640.9999999999999,5.0,2
401.0,420.0,5.0,2
6121.0,4276.999999999999,3.0,2
2821.0,-1362.0000000000002,3.0,2
1226.0,-1121.0000000000002,6.0,2
5604.0,4420.0,1.0,2
7338.0,402.0,7.0,2
1430.0,1108.0,2.0,2
2460.0000000000005,5760.0,4.0,2
5871.0,2531.0,10.0,2
4956.0,3284.0,5.0,2
2738.0,1900.0,3.0,2
358.0,639.0,6.0,2
7103.0,2962.0,7.0,2
3001.0,3544.0,2.0,2
4676.0,5319.0,6.0,2
566.0,4901.0,5.0,2
223.0,2311.0,8.0,2
6496.0,720.0,4.0,2
4580.0,2052.0,2.0,2
4316.0,4176.0,4.0,2
1258.0,-373.0,4.0,2
2812.0,-1946.0,2.0,2
6180.0,4220.999999999999,7.0,2
