Sales,Profit,Quantity,Cluster
6205.0,2466.0,12.0,3
5805.0,-541.0,13.0,3
5460.0,269.0,14.0,3
789.0,-2347.0,8.0,3
3463.0,-470.0,9.0,3
6445.0,-3083.0,13.0,3
2305.0,-2195.000000000001,13.0,3
268.0,120.0,14.0,3
7339.0,30.0,13.0,3
4616.0,-2807.0,8.0,3
4473.0,837.0,11.0,3
4616.0,-2360.0,8.0,3
67.0,-1168.0000000000002,9.0,3
110.0,-297.0,7.0,3
80.0,-83.0,12.0,3
4485.0,-2100.0,13.0,3
248.0,-399.0,11.0,3
3055.0,-1981.0,12.0,3
6517.0,-2093.0,13.0,3
7453.0,-321.0,13.0,3
4425.0,-1501.0000000000002,11.0,3
5600.0,-1566.0000000000002,8.0,3
5084.0,55.0,13.0,3
48.0,498.00000000000017,7.0,3
1652.0,230.0,11.0,3
4003.0,-1532.0000000000002,11.0,3
4289.0,-2410.0,7.0,3
2342.9999999999995,470.00000000000017,14.0,3
1137.0,895.0,11.0,3
2454.0000000000005,1021.0,8.0,3
5697.0,-1970.0,12.0,3
4072.0,-2566.0,14.0,3
1756.0,451.0,7.0,3
4583.0,1763.0,11.0,3
1650.0,1062.0,9.0,3
1556.0,390.0,7.0,3
5318.0,1915.0,12.0,3
4987.0,-622.0,10.0,3
3434.0,-1949.0,9.0,3
2375.0,-573.0,8.0,3
8913.0,-1885.0,14.0,3
7794.0,-3030.0,14.0,3
88.0,-1072.0000000000002,14.0,3
2995.0,1589.0,13.0,3
324.0,-1750.0000000000007,14.0,3
7404.0,-638.0,11.0,3
753.0,-943.0000000000003,11.0,3
4116.0,-1003.0000000000003,8.0,3
998.0,491.00000000000017,8.0,3
5974.0,-865.0000000000003,8.0,3
7342.0,-2111.0,10.0,3
3338.0,-948.0000000000003,10.0,3
1604.0,-1141.0000000000002,8.0,3
1423.0,-3197.0,9.0,3
5465.0,-712.0000000000003,14.0,3
6579.0,165.0,9.0,3
4531.0,253.0,8.0,3
265.0,-2952.0,11.0,3
6297.0,-2611.0,7.0,3
4290.0,-3101.0,10.0,3
3409.0,-901.0000000000003,14.0,3
8756.0,-2252.0,9.0,3
5435.0,-2127.0,12.0,3
892.0,-2989.0,9.0,3
2918.0,-2593.0,12.0,3
4122.0,-1498.0000000000007,9.0,3
507.0,-2870.0,9.0,3
5053.0,1346.0,11.0,3
5385.0,-2439.0,10.0,3
5475.0,-1371.0000000000007,14.0,3
2720.0,-2149.0,13.0,3
3113.0,417.0,14.0,3
7350.0,-2437.0,11.0,3
1758.0,1491.0,13.0,3
6086.0,-2324.0,9.0,3
109.0,644.0,8.0,3
6761.0,1515.0,11.0,3
4432.0,799.0,9.0,3
4344.0,-477.0,8.0,3
2179.9999999999995,-1690.9999999999998,11.0,3
1065.0,-3191.0,13.0,3
6105.0,-2765.0,14.0,3
1040.0,-1881.0,13.0,3
304.0,390.0,11.0,3
6385.0,-2962.0,11.0,3
4284.0,-654.0,10.0,3
9133.0,-2274.000000000001,14.0,3
3707.0,-75.0,9.0,3
5968.0,-2253.0,9.0,3
1122.0,-2915.0,13.0,3
2520.0,721.0,12.0,3
1492.0,-1531.0000000000007,12.0,3
4688.0,1163.0,12.0,3
2352.0000000000005,789.0,12.0,3
4801.0,-27.0,10.0,3
5050.0,-2515.0,13.0,3
4921.0,-1208.0000000000002,11.0,3
4939.0,-2448.0,14.0,3
7192.0,1531.0,14.0,3
4016.0,-998.0000000000003,10.0,3
1049.0,-1589.0000000000002,9.0,3
1812.0,-3150.0,14.0,3
3897.0,-714.0000000000003,10.0,3
1205.0,1345.0,8.0,3
4673.0,-2169.0,13.0,3
1614.0,1411.0,13.0,3
2165.9999999999995,-986.0000000000003,12.0,3
1459.0,-2787.0,13.0,3
5439.0,-1591.9999999999998,14.0,3
5305.0,171.0,13.0,3
4484.0,54.0,10.0,3
2322.0,1245.0,14.0,3
5148.0,-1619.9999999999998,11.0,3
2368.0,1247.0,14.0,3
5413.0,1195.0,13.0,3
4704.0,-2920.0,7.0,3
3706.0,-678.9999999999998,12.0,3
6370.0,1328.0,14.0,3
2839.0,-1248.0000000000002,8.0,3
5190.0,390.0,7.0,3
1181.0,-587.0,12.0,3
1918.0,551.0,9.0,3
2319.0,-2789.0,14.0,3
2950.0,-861.0000000000003,8.0,3
3003.0,-56.99999999999977,12.0,3
5278.0,-2014.0,11.0,3
884.0,794.0,9.0,3
6144.0,-274.0,13.0,3
8602.0,-3198.0,11.0,3
5822.0,-2516.0,7.0,3
5745.0,-2387.0,7.0,3
4520.0,1018.0,11.0,3
334.0,-402.0,11.0,3
4266.0,661.0,13.0,3
100.0,650.0000000000001,11.0,3
1694.0,-3297.0,13.0,3
5274.0,-2083.0,14.0,3
8672.0,-2818.0,13.0,3
8275.0,-2735.0,13.0,3
512.0,-1472.0000000000002,13.0,3
2043.0,-1938.0,7.0,3
5507.0,-1073.0000000000002,14.0,3
4340.0,1113.0,9.0,3
6727.0,1540.0,11.0,3
5500.0,1592.0,14.0,3
649.0,-2019.0,14.0,3
2362.0,-2702.0,11.0,3
5881.0,-2041.0,11.0,3
8564.0,211.0,14.0,3
5201.0,-2743.0,8.0,3
3508.0,-572.0,10.0,3
2430.0,1381.0,12.0,3
2321.0,-1470.0000000000007,12.0,3
1303.0,328.0,12.0,3
1539.0,1115.0,9.0,3
882.0,-2093.0,6.0,3
7371.0,-650.0,12.0,3
39.0,-2950.0,9.0,3
6179.0,364.0,14.0,3
4141.0,58.0,8.0,3
4429.0,-1208.0000000000002,8.0,3
5159.0,-1194.0000000000002,14.0,3
725.0,-2847.0,10.0,3
528.0,-1482.0000000000002,14.0,3
1992.0,1780.0,14.0,3
8272.0,-1746.0000000000002,10.0,3
447.0,-1591.0000000000002,7.0,3
1156.0,-2965.0,14.0,3
1920.0,-388.0,13.0,3
4452.0,-458.0,9.0,3
2931.0,1420.0,7.0,3
514.0,1431.0,9.0,3
6335.0,-433.0,9.0,3
681.0,-2170.0,10.0,3
6053.0,-2249.0,11.0,3
3936.0,-2502.0,6.0,3
6337.0,872.0,12.0,3
6067.0,923.0,14.0,3
1212.0,-587.0,8.0,3
2068.0,-1777.0000000000002,12.0,3
5315.0,-514.0,11.0,3
8633.0,-3043.0,13.0,3
8609.0,-1295.0000000000002,13.0,3
5796.0,-1375.0000000000002,9.0,3
4594.0,72.0,11.0,3
4046.0,1383.0,8.0,3
264.0,22.0,13.0,3
150.0,-106.0,14.0,3
1807.0,1056.0,8.0,3
4.0,-284.0,12.0,3
1431.0,513.0,8.0,3
7978.0,-2324.0,10.0,3
1975.9999999999993,-241.0,7.0,3
1359.0,-1690.0000000000002,14.0,3
4741.0,-2285.0,11.0,3
9113.0,-2127.0,14.0,3
1960.0,-2810.0,10.0,3
770.0,701.0,8.0,3
3304.0,-3262.0,10.0,3
4054.0,-42.0,11.0,3
4840.0,1171.0,10.0,3
691.0,1341.0,8.0,3
3280.0,-791.0000000000003,12.0,3
6144.0,-752.0000000000003,7.0,3
2687.0,-1580.0000000000002,12.0,3
6152.0,-360.0,7.0,3
7790.0,-1143.0000000000002,11.0,3
449.0,181.0,10.0,3
6330.0,-1619.9999999999998,14.0,3
3986.0,-37.0,11.0,3
7072.0,-931.0000000000003,13.0,3
5555.0,-1389.0000000000002,10.0,3
